node,quantity,mc,model,unit,verdict,note,model_sha,n_atoms,seed,written,status
w66.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4192,0.0363916,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:21,DIAGNOSTIC
w66.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4154,0.0467648,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:21,DIAGNOSTIC
w66.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4121,0.0491924,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:21,DIAGNOSTIC
w66.0_m1.00_r0.940_T90_P225,shares_shift_abs,0.000740974,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:28:21,DIAGNOSTIC
w66.0_m1.00_r0.940_T90_P225,cycles_on_axis,0.0785139,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:28:21,DIAGNOSTIC
w66.0_m1.00_r0.940_T90_P225,cycles_mean_over_chords,0.0116864,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:28:21,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,transit_fwhm_rel,0.872113,0.871003,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,ramp_k2_rel,0.0539552,0.0539766,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,ramp_k3_rel,-0.00682649,-0.00689186,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,amplitude_power_law_abs,1.9523,1.94999,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,shares_abs,0.00023593,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,depleted_line_abs,0.000104694,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4207,0.00263181,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4192,0.0029145,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4154,0.00403046,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4121,0.00430599,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4207,0.0308744,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4192,0.0334576,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4154,0.0430992,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4121,0.0453546,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,shares_shift_abs,0.000665725,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,cycles_on_axis,0.070094,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T110_P225,cycles_mean_over_chords,0.0104243,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:28:40,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,transit_fwhm_rel,0.894593,0.893447,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,ramp_k2_rel,0.0538404,0.0538548,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,ramp_k3_rel,-0.00689407,-0.0069612,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,amplitude_power_law_abs,1.98497,1.98432,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,shares_abs,6.81439e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,depleted_line_abs,3.21517e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,depletion_widening_rel_4207,0.000828871,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,depletion_widening_rel_4192,0.000919384,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,depletion_widening_rel_4154,0.00127929,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,depletion_widening_rel_4121,0.00136877,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,depletion_fwhm_rel_4207,0.0121449,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,depletion_fwhm_rel_4192,0.0132128,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,depletion_fwhm_rel_4154,0.0172783,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,depletion_fwhm_rel_4121,0.0182523,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,shares_shift_abs,0.000208386,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,cycles_on_axis,0.0214338,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P125,cycles_mean_over_chords,0.00317264,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:34:52,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,transit_fwhm_rel,0.89459,0.893447,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,ramp_k2_rel,0.05389,0.0539074,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,ramp_k3_rel,-0.00686498,-0.00693136,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,amplitude_power_law_abs,1.97092,1.96959,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,shares_abs,0.000136269,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,depleted_line_abs,6.20857e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,depletion_widening_rel_4207,0.00159434,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,depletion_widening_rel_4192,0.00176718,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,depletion_widening_rel_4154,0.00245218,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,depletion_widening_rel_4121,0.00262194,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,depletion_fwhm_rel_4207,0.0206447,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,depletion_fwhm_rel_4192,0.022423,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,depletion_fwhm_rel_4154,0.0290895,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,depletion_fwhm_rel_4121,0.0306623,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,shares_shift_abs,0.000401307,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,cycles_on_axis,0.0417188,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P175,cycles_mean_over_chords,0.00618779,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:31:13,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,transit_fwhm_rel,0.894589,0.893447,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,ramp_k2_rel,0.0538958,0.0539135,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,ramp_k3_rel,-0.00686156,-0.00692784,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,amplitude_power_law_abs,1.96928,1.96787,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,shares_abs,0.000144452,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,depleted_line_abs,6.55145e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,depletion_widening_rel_4207,0.00168338,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,depletion_widening_rel_4192,0.00186573,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,depletion_widening_rel_4154,0.00258813,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,depletion_widening_rel_4121,0.00276709,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,depletion_fwhm_rel_4207,0.0215664,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,depletion_fwhm_rel_4192,0.0234176,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,depletion_fwhm_rel_4154,0.0303513,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,depletion_fwhm_rel_4121,0.0319857,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,shares_shift_abs,0.000423733,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,cycles_on_axis,0.0441007,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P180,cycles_mean_over_chords,0.00654263,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:31:00,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,transit_fwhm_rel,0.894585,0.893447,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,ramp_k2_rel,0.0539552,0.0539766,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,ramp_k3_rel,-0.00682649,-0.00689186,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,amplitude_power_law_abs,1.95269,1.95042,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,shares_abs,0.000229581,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,depleted_line_abs,9.9569e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,depletion_widening_rel_4207,0.00258054,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,depletion_widening_rel_4192,0.00285785,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,depletion_widening_rel_4154,0.0039528,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,depletion_widening_rel_4121,0.00422318,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,depletion_fwhm_rel_4207,0.0302819,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,depletion_fwhm_rel_4192,0.0328134,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,depletion_fwhm_rel_4154,0.0422928,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,depletion_fwhm_rel_4121,0.0445112,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,shares_shift_abs,0.000649519,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,cycles_on_axis,0.0683332,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P225,cycles_mean_over_chords,0.0101624,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:28:42,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,transit_fwhm_rel,0.894597,0.893447,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,ramp_k2_rel,0.0537903,0.0538017,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,ramp_k3_rel,-0.00692333,-0.00699123,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,amplitude_power_law_abs,1.99939,1.99937,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,shares_abs,2.63705e-06,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,depleted_line_abs,1.45329e-05,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,depletion_widening_rel_4207,3.46077e-05,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,depletion_widening_rel_4192,3.84123e-05,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,depletion_widening_rel_4154,5.35947e-05,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,depletion_widening_rel_4121,5.73829e-05,,,PASS,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,depletion_fwhm_rel_4207,0.000841046,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,depletion_fwhm_rel_4192,0.000920417,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,depletion_fwhm_rel_4154,0.00122609,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,depletion_fwhm_rel_4121,0.00130008,,,PASS,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,shares_shift_abs,8.51601e-06,,,PASS,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,cycles_on_axis,0.000863398,,,PASS,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P25,cycles_mean_over_chords,0.000127538,,,PASS,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:40:12,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,transit_fwhm_rel,0.89458,0.893447,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,transit_shape_rel,1.00012,1,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,ramp_k2_rel,0.0540269,0.0540525,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,ramp_k3_rel,-0.00678399,-0.00684825,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,amplitude_power_law_abs,1.93303,1.92968,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,shares_abs,0.000335617,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
w68.0_m1.00_r0.940_T130_P270,depleted_line_abs,0.000138582,0,,PASS,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:27:23,DIAGNOSTIC
