case,quantity,value,err,unit,basis,note,status
P_4207_125mW_130C,mu7@2,-6.52045e-05,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.000191578 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.95e-05. the bare model's truncated moment is -0.000174018, so the strip baseline's bias at this window is +0.0001088 (+5.99e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu2@3,2.37958,,MHz^2,"estimator on the archive grid against the direct truncated moment 2.3795 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.03e-05. the bare model's truncated moment is 2.38384, so the strip baseline's bias at this window is -0.004259 (-0.179 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu3@3,-2.61492e-05,,MHz^3,"estimator on the archive grid against the direct truncated moment -2.75894e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.92e-07. the bare model's truncated moment is -1.76379e-05, so the strip baseline's bias at this window is -8.511e-06 (-2.32e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu4@3,11.6706,,MHz^4,"estimator on the archive grid against the direct truncated moment 11.6701 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.26e-05. the bare model's truncated moment is 11.7017, so the strip baseline's bias at this window is -0.03115 (-0.266 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu5@3,-0.000230956,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.000261713 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.52e-06. the bare model's truncated moment is -0.000168861, so the strip baseline's bias at this window is -6.209e-05 (-7.11e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu6@3,71.2942,,MHz^6,"estimator on the archive grid against the direct truncated moment 71.2911 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.33e-04. the bare model's truncated moment is 71.5204, so the strip baseline's bias at this window is -0.2262 (-0.316 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu7@3,-0.00183305,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.00227867 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.14e-05. the bare model's truncated moment is -0.00151929, so the strip baseline's bias at this window is -0.0003138 (-1.51e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu2@5,5.10534,,MHz^2,"estimator on the archive grid against the direct truncated moment 5.10515 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.79e-05. the bare model's truncated moment is 5.13471, so the strip baseline's bias at this window is -0.02937 (-0.572 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu3@5,-0.000261009,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.000258835 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.88e-07. the bare model's truncated moment is -6.27536e-05, so the strip baseline's bias at this window is -0.0001983 (-1.72e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu4@5,62.8206,,MHz^4,"estimator on the archive grid against the direct truncated moment 62.8177 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.14e-04. the bare model's truncated moment is 63.387, so the strip baseline's bias at this window is -0.5664 (-0.894 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu5@5,-0.00610546,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.00598563 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.03e-06. the bare model's truncated moment is -0.00115512, so the strip baseline's bias at this window is -0.00495 (-8.41e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu6@5,1015.12,,MHz^6,"estimator on the archive grid against the direct truncated moment 1015.07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.85e-04. the bare model's truncated moment is 1026.21, so the strip baseline's bias at this window is -11.09 (-1.08 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu7@5,-0.131108,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.126318 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.59e-05. the bare model's truncated moment is -0.0194479, so the strip baseline's bias at this window is -0.1117 (-0.000371 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu2@8,9.08694,,MHz^2,"estimator on the archive grid against the direct truncated moment 9.08657 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 4.02e-05. the bare model's truncated moment is 9.24484, so the strip baseline's bias at this window is -0.1579 (-1.71 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu3@8,-0.00299545,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.00299653 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.95e-08. the bare model's truncated moment is -0.000141814, so the strip baseline's bias at this window is -0.002854 (-0.000104 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu4@8,251.275,,MHz^4,"estimator on the archive grid against the direct truncated moment 251.263 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.44e-04. the bare model's truncated moment is 258.602, so the strip baseline's bias at this window is -7.328 (-2.83 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu5@8,-0.172935,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.173096 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.46e-07. the bare model's truncated moment is -0.00562684, so the strip baseline's bias at this window is -0.1673 (-0.000672 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu6@8,9859.07,,MHz^6,"estimator on the archive grid against the direct truncated moment 9858.59 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.46e-04. the bare model's truncated moment is 10215.1, so the strip baseline's bias at this window is -356.1 (-3.49 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu7@8,-9.33245,,MHz^7,"estimator on the archive grid against the direct truncated moment -9.34654 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.23e-06. the bare model's truncated moment is -0.24353, so the strip baseline's bias at this window is -9.089 (-0.00402 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu2@13,14.9243,,MHz^2,"estimator on the archive grid against the direct truncated moment 14.9236 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.15e-05. the bare model's truncated moment is 15.7334, so the strip baseline's bias at this window is -0.8091 (-5.14 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu3@13,-0.0408975,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.0409351 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.52e-07. the bare model's truncated moment is -0.000203638, so the strip baseline's bias at this window is -0.04069 (-0.000706 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu4@13,945.98,,MHz^4,"estimator on the archive grid against the direct truncated moment 945.915 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.92e-04. the bare model's truncated moment is 1039.13, so the strip baseline's bias at this window is -93.15 (-8.96 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu5@13,-5.84207,,MHz^5,"estimator on the archive grid against the direct truncated moment -5.84748 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.29e-06. the bare model's truncated moment is -0.013493, so the strip baseline's bias at this window is -5.829 (-0.00677 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu6@13,93902.9,,MHz^6,"estimator on the archive grid against the direct truncated moment 93895.5 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.22e-03. the bare model's truncated moment is 105545, so the strip baseline's bias at this window is -1.164e+04 (-11 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4207_125mW_130C,mu7@13,-807.119,,MHz^7,"estimator on the archive grid against the direct truncated moment -807.829 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.53e-05. the bare model's truncated moment is -1.08907, so the strip baseline's bias at this window is -806 (-0.0628 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu2@21,22.0644,,MHz^2,"estimator on the archive grid against the direct truncated moment 22.062 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.07e-04. the bare model's truncated moment is 25.8538, so the strip baseline's bias at this window is -3.789 (-14.7 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu3@21,-0.511572,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.512128 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.37e-06. the bare model's truncated moment is -0.000239813, so the strip baseline's bias at this window is -0.5113 (-0.00493 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu4@21,3070.19,,MHz^4,"estimator on the archive grid against the direct truncated moment 3069.6 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.23e-03. the bare model's truncated moment is 4156.91, so the strip baseline's bias at this window is -1087 (-26.1 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4207_125mW_130C,mu5@21,-179.625,,MHz^5,"estimator on the archive grid against the direct truncated moment -179.822 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.63e-05. the bare model's truncated moment is -0.0255021, so the strip baseline's bias at this window is -179.6 (-0.0786 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_125mW_130C,mu6@21,747897,,MHz^6,"estimator on the archive grid against the direct truncated moment 747709 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.75e-02. the bare model's truncated moment is 1.09687e+06, so the strip baseline's bias at this window is -3.49e+05 (-31.8 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4207_125mW_130C,mu7@21,-63321.3,,MHz^7,"estimator on the archive grid against the direct truncated moment -63391.3 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.39e-03. the bare model's truncated moment is -4.23435, so the strip baseline's bias at this window is -6.332e+04 (-1.26 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4207_175mW_130C,mu2@0.5,0.0826696,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.0826715 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.38e-05. the bare model's truncated moment is 0.0826753, so the strip baseline's bias at this window is -5.742e-06 (-0.00695 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu3@0.5,-7.5843e-09,,MHz^3,"estimator on the archive grid against the direct truncated moment -2.62351e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.10e-04. the bare model's truncated moment is -2.61316e-06, so the strip baseline's bias at this window is +2.606e-06 (+0.00011 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu4@0.5,0.0123581,,MHz^4,"estimator on the archive grid against the direct truncated moment 0.0123591 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.51e-04. the bare model's truncated moment is 0.0123599, so the strip baseline's bias at this window is -1.848e-06 (-0.015 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu5@0.5,-2.34029e-09,,MHz^5,"estimator on the archive grid against the direct truncated moment -5.50772e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.79e-04. the bare model's truncated moment is -5.46862e-07, so the strip baseline's bias at this window is +5.445e-07 (+0.000277 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu6@0.5,0.00220261,,MHz^6,"estimator on the archive grid against the direct truncated moment 0.00220301 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.96e-04. the bare model's truncated moment is 0.00220318, so the strip baseline's bias at this window is -5.661e-07 (-0.0257 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu7@0.5,-6.14746e-10,,MHz^7,"estimator on the archive grid against the direct truncated moment -1.29108e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.91e-04. the bare model's truncated moment is -1.27797e-07, so the strip baseline's bias at this window is +1.272e-07 (+0.000783 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu2@1,0.323125,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.323126 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.44e-06. the bare model's truncated moment is 0.323185, so the strip baseline's bias at this window is -5.987e-05 (-0.0185 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu3@1,-2.57279e-07,,MHz^3,"estimator on the archive grid against the direct truncated moment -5.54637e-08 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.10e-06. the bare model's truncated moment is -1.86487e-08, so the strip baseline's bias at this window is -2.386e-07 (-1.3e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu4@1,0.191321,,MHz^4,"estimator on the archive grid against the direct truncated moment 0.191324 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.16e-05. the bare model's truncated moment is 0.191375, so the strip baseline's bias at this window is -5.351e-05 (-0.028 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu5@1,-2.8316e-07,,MHz^5,"estimator on the archive grid against the direct truncated moment 5.57387e-07 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.42e-05. the bare model's truncated moment is 6.21247e-07, so the strip baseline's bias at this window is -9.044e-07 (-1.52e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu6@1,0.135662,,MHz^6,"estimator on the archive grid against the direct truncated moment 0.135668 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.72e-04. the bare model's truncated moment is 0.135709, so the strip baseline's bias at this window is -4.741e-05 (-0.0349 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu7@1,-2.6881e-07,,MHz^7,"estimator on the archive grid against the direct truncated moment 1.14275e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.36e-05. the bare model's truncated moment is 1.2281e-06, so the strip baseline's bias at this window is -1.497e-06 (-7.81e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu2@2,1.19083,,MHz^2,"estimator on the archive grid against the direct truncated moment 1.19081 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.19e-05. the bare model's truncated moment is 1.19172, so the strip baseline's bias at this window is -0.0008961 (-0.0752 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu3@2,-9.02331e-06,,MHz^3,"estimator on the archive grid against the direct truncated moment -7.76525e-06 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 9.68e-07. the bare model's truncated moment is -6.3384e-06, so the strip baseline's bias at this window is -2.685e-06 (-2.07e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu4@2,2.72502,,MHz^4,"estimator on the archive grid against the direct truncated moment 2.72498 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.82e-05. the bare model's truncated moment is 2.72802, so the strip baseline's bias at this window is -0.002994 (-0.11 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu5@2,-3.71571e-05,,MHz^5,"estimator on the archive grid against the direct truncated moment -2.63422e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.99e-06. the bare model's truncated moment is -1.98563e-05, so the strip baseline's bias at this window is -1.73e-05 (-1.12e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu6@2,7.58719,,MHz^6,"estimator on the archive grid against the direct truncated moment 7.58709 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.12e-05. the bare model's truncated moment is 7.59703, so the strip baseline's bias at this window is -0.009833 (-0.129 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu7@2,-0.000134716,,MHz^7,"estimator on the archive grid against the direct truncated moment -6.83636e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.60e-05. the bare model's truncated moment is -4.24176e-05, so the strip baseline's bias at this window is -9.23e-05 (-5.01e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu2@3,2.39621,,MHz^2,"estimator on the archive grid against the direct truncated moment 2.39616 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.95e-05. the bare model's truncated moment is 2.40055, so the strip baseline's bias at this window is -0.004336 (-0.181 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu3@3,-5.18683e-05,,MHz^3,"estimator on the archive grid against the direct truncated moment -5.04121e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.93e-07. the bare model's truncated moment is -3.59827e-05, so the strip baseline's bias at this window is -1.589e-05 (-4.28e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu4@3,11.7848,,MHz^4,"estimator on the archive grid against the direct truncated moment 11.7845 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.46e-05. the bare model's truncated moment is 11.8166, so the strip baseline's bias at this window is -0.03173 (-0.269 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu5@3,-0.000453447,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.000420049 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.76e-06. the bare model's truncated moment is -0.000282417, so the strip baseline's bias at this window is -0.000171 (-1.92e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu6@3,72.0927,,MHz^6,"estimator on the archive grid against the direct truncated moment 72.0905 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.58e-04. the bare model's truncated moment is 72.3232, so the strip baseline's bias at this window is -0.2305 (-0.319 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu7@3,-0.00356732,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.00308308 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.27e-05. the bare model's truncated moment is -0.00192525, so the strip baseline's bias at this window is -0.001642 (-7.71e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu2@5,5.16741,,MHz^2,"estimator on the archive grid against the direct truncated moment 5.16727 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.77e-05. the bare model's truncated moment is 5.19728, so the strip baseline's bias at this window is -0.02986 (-0.575 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu3@5,-0.000436587,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.000440083 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.98e-07. the bare model's truncated moment is -0.000163665, so the strip baseline's bias at this window is -0.0002729 (-2.32e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu4@5,63.8771,,MHz^4,"estimator on the archive grid against the direct truncated moment 63.8748 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.64e-05. the bare model's truncated moment is 64.4541, so the strip baseline's bias at this window is -0.577 (-0.895 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu5@5,-0.0100183,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.0101234 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.73e-06. the bare model's truncated moment is -0.00331757, so the strip baseline's bias at this window is -0.006701 (-0.00011 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu6@5,1034.35,,MHz^6,"estimator on the archive grid against the direct truncated moment 1034.31 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.96e-04. the bare model's truncated moment is 1045.66, so the strip baseline's bias at this window is -11.31 (-1.08 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu7@5,-0.212668,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.21587 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.02e-05. the bare model's truncated moment is -0.0656892, so the strip baseline's bias at this window is -0.147 (-0.000469 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu2@8,9.24202,,MHz^2,"estimator on the archive grid against the direct truncated moment 9.24168 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.60e-05. the bare model's truncated moment is 9.40289, so the strip baseline's bias at this window is -0.1609 (-1.71 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu3@8,-0.00439114,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.00439927 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.89e-07. the bare model's truncated moment is -0.000358826, so the strip baseline's bias at this window is -0.004032 (-0.000144 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu4@8,257.059,,MHz^4,"estimator on the archive grid against the direct truncated moment 257.046 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.43e-04. the bare model's truncated moment is 264.541, so the strip baseline's bias at this window is -7.483 (-2.83 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu5@8,-0.251529,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.251943 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.59e-06. the bare model's truncated moment is -0.0142302, so the strip baseline's bias at this window is -0.2373 (-0.000914 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu6@8,10108.1,,MHz^6,"estimator on the archive grid against the direct truncated moment 10107.6 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.68e-04. the bare model's truncated moment is 10472.1, so the strip baseline's bias at this window is -364 (-3.48 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4207_175mW_130C,mu7@8,-13.5258,,MHz^7,"estimator on the archive grid against the direct truncated moment -13.5474 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 8.99e-06. the bare model's truncated moment is -0.60665, so the strip baseline's bias at this window is -12.92 (-0.00538 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
